#DETEKTREF,INT_BEGIN,Q_KFZ,V_KFZ,Q_PKW,V_PKW,Q_LKW,V_LKW
1000008322,03:10:00,24,26,24,26,0,0
1000008322,03:20:00,6,7,6,7,0,0
1000008322,03:30:00,6,11,6,11,0,0
1000008322,03:40:00,6,10,6,10,0,0
1000008322,03:50:00,18,25,18,25,0,0
1000008322,04:00:00,18,16,12,17,6,7
1000008322,04:10:00,6,4,6,4,0,0
1000008322,04:20:00,0,0,0,0,0,0
1000008322,04:30:00,6,10,6,10,0,0
1000008322,04:40:00,12,10,12,10,0,0
1000008322,04:50:00,18,25,12,16,6,9
1000008322,05:00:00,24,27,24,27,0,0
1000008322,05:10:00,66,71,66,71,0,0
1000008322,05:20:00,66,54,66,54,0,0
1000008322,05:30:00,132,86,132,86,0,0
1000008322,05:40:00,180,77,180,77,0,0
1000008322,05:50:00,114,63,114,63,0,0
1000008322,06:00:00,282,76,276,77,6,6
1000008322,06:10:00,252,86,252,86,0,0
1000008322,06:20:00,510,83,510,83,0,0
1000008322,06:30:00,552,84,546,84,6,6
1000008322,06:40:00,738,76,726,76,12,15
1000008322,06:50:00,810,72,786,72,24,26
1000008322,07:00:00,864,71,858,71,6,5
1000008322,07:10:00,1002,66,996,66,6,7
1000008322,07:20:00,1044,60,1026,60,18,14
1000008322,07:30:00,1116,60,1110,60,6,6
1000008322,07:40:00,1026,62,1008,62,18,14
1000008322,07:50:00,1014,66,1014,66,0,0
1000008322,08:00:00,948,62,942,63,6,5
1000008322,08:10:00,828,69,822,69,6,6
1000008322,08:20:00,822,68,792,68,30,22
1000008322,08:30:00,768,60,750,60,18,10
1000008322,08:40:00,768,61,756,61,12,10
1000008322,08:50:00,732,61,708,62,24,15
1000008322,09:00:00,570,70,534,70,36,27
1000008322,09:10:00,516,69,498,69,18,18
1000008322,09:20:00,654,59,630,59,24,18
1000008322,09:30:00,474,64,456,64,18,18
1000008322,09:40:00,612,65,606,65,6,5
1000008322,09:50:00,528,63,522,63,6,7
1000008322,10:00:00,432,68,408,69,24,22
1000008322,10:10:00,420,60,414,60,6,8
1000008322,10:20:00,426,56,408,56,18,19
1000008322,10:30:00,438,61,426,62,12,9
1000008322,10:40:00,396,59,384,59,12,14
1000008322,10:50:00,372,66,366,66,6,5
1000008322,11:00:00,390,60,378,61,12,7
1000008322,11:10:00,384,67,372,67,12,15
1000008322,11:20:00,390,68,372,67,18,13
1000008322,11:30:00,420,70,420,70,0,0
1000008322,11:40:00,456,54,450,54,6,7
1000008322,11:50:00,390,60,378,60,12,12
1000008322,12:00:00,372,65,366,66,6,3
1000008322,12:10:00,420,62,408,62,12,8
1000008322,12:20:00,438,65,426,65,12,11
1000008322,12:30:00,354,60,348,59,6,9
1000008322,12:40:00,372,61,366,61,6,6
1000008322,12:50:00,330,67,324,67,6,6
1000008322,13:00:00,510,61,498,61,12,13
1000008322,13:10:00,510,59,504,59,6,6
1000008322,13:20:00,522,62,516,62,6,9
1000008322,13:30:00,510,63,498,63,12,5
1000008322,13:40:00,450,60,450,60,0,0
1000008322,13:50:00,402,60,402,60,0,0
1000008322,14:00:00,468,60,444,60,24,16
1000008322,14:10:00,492,57,480,57,12,14
1000008322,14:20:00,510,56,486,56,24,19
1000008322,14:30:00,420,63,408,64,12,10
1000008322,14:40:00,540,64,540,64,0,0
1000008322,14:50:00,360,64,360,64,0,0
1000008322,15:00:00,348,67,336,67,12,5
1000008322,15:10:00,492,63,480,63,12,14
1000008322,15:20:00,432,64,414,64,18,17
1000008322,15:30:00,492,66,492,66,0,0
1000008322,15:40:00,426,63,420,63,6,8
1000008322,15:50:00,366,52,360,52,6,8
1000008322,16:00:00,504,59,486,58,18,19
1000008322,16:10:00,468,62,456,62,12,12
1000008322,16:20:00,546,60,546,60,0,0
1000008322,16:30:00,522,59,522,59,0,0
1000008322,16:40:00,558,62,552,62,6,4
1000008322,16:50:00,534,62,534,62,0,0
1000008322,17:00:00,522,57,516,57,6,5
1000008322,17:10:00,546,58,540,59,6,6
1000008322,17:20:00,588,62,576,63,12,11
1000008322,17:30:00,594,62,582,62,12,10
1000008322,17:40:00,588,72,576,71,12,17
1000008322,17:50:00,390,62,390,62,0,0
1000008322,18:00:00,516,63,516,63,0,0
1000008322,18:10:00,480,70,480,70,0,0
1000008322,18:20:00,528,63,528,63,0,0
1000008322,18:30:00,432,64,432,64,0,0
1000008322,18:40:00,408,63,408,63,0,0
1000008322,18:50:00,348,75,348,75,0,0
1000008322,19:00:00,366,66,360,66,6,8
1000008322,19:10:00,360,61,360,61,0,0
1000008322,19:20:00,252,59,246,59,6,7
1000008322,19:30:00,342,60,330,61,12,10
1000008322,19:40:00,306,67,306,67,0,0
1000008322,19:50:00,174,74,168,76,6,9
1000008322,20:00:00,336,63,336,63,0,0
1000008322,20:10:00,234,69,234,69,0,0
1000008322,20:20:00,246,67,240,66,6,6
1000008322,20:30:00,222,64,216,64,6,5
1000008322,20:40:00,126,53,120,53,6,6
1000008322,20:50:00,162,58,162,58,0,0
1000008322,21:00:00,282,62,282,62,0,0
1000008322,21:10:00,318,64,318,64,0,0
1000008322,21:20:00,282,65,282,65,0,0
1000008322,21:30:00,228,57,228,57,0,0
1000008322,21:40:00,150,74,144,75,6,3
1000008322,21:50:00,126,64,126,64,0,0
1000008322,22:00:00,144,68,144,68,0,0
1000008322,22:10:00,198,62,198,62,0,0
1000008322,22:20:00,96,68,96,68,0,0
1000008322,22:30:00,126,60,120,60,6,4
1000008322,22:40:00,108,58,102,50,6,8
1000008322,22:50:00,78,46,78,46,0,0
1000008322,23:00:00,90,41,90,41,0,0
1000008322,23:10:00,48,42,48,42,0,0
1000008322,23:20:00,48,31,48,31,0,0
1000008322,23:30:00,18,24,18,24,0,0
1000008322,23:40:00,66,45,66,45,0,0
1000008322,23:50:00,24,22,24,22,0,0
1000008338,00:00:00,66,60,48,63,18,22
1000008338,00:10:00,72,73,72,73,0,0
1000008338,00:20:00,60,65,48,59,12,13
1000008338,00:30:00,24,27,24,27,0,0
1000008338,00:40:00,54,66,42,59,12,16
1000008338,00:50:00,12,19,12,19,0,0
1000008338,01:00:00,54,36,48,37,6,8
1000008338,01:10:00,24,25,18,18,6,7
1000008338,01:20:00,6,8,6,8,0,0
1000008338,01:30:00,36,35,30,28,6,8
1000008338,01:40:00,72,60,54,52,18,24
1000008338,01:50:00,24,37,24,37,0,0
1000008338,02:00:00,12,18,12,18,0,0
1000008338,02:10:00,18,33,18,33,0,0
1000008338,02:20:00,6,8,6,8,0,0
1000008338,02:30:00,42,33,30,25,12,7
1000008338,02:40:00,24,25,18,16,6,9
1000008338,02:50:00,24,26,18,26,6,8
1000008338,03:00:00,6,8,6,8,0,0
1000008338,03:10:00,12,19,12,19,0,0
1000008338,03:20:00,24,34,18,26,6,8
1000008338,03:30:00,30,40,24,31,6,9
1000008338,03:40:00,30,50,24,41,6,9
1000008338,03:50:00,36,47,30,38,6,9
1000008338,04:00:00,48,47,30,38,18,28
1000008338,04:10:00,24,36,24,36,0,0
1000008338,04:20:00,12,16,12,16,0,0
1000008338,04:30:00,54,72,54,72,0,0
1000008338,04:40:00,60,52,36,43,24,25
1000008338,04:50:00,42,63,42,63,0,0
1000008338,05:00:00,108,90,96,90,12,7
1000008338,05:10:00,168,71,150,70,18,26
1000008338,05:20:00,234,92,210,94,24,23
1000008338,05:30:00,324,94,306,95,18,23
1000008338,05:40:00,306,95,264,97,42,30
1000008338,05:50:00,276,94,252,96,24,30
1000008338,06:00:00,342,89,312,90,30,37
1000008338,06:10:00,360,92,336,92,24,16
1000008338,06:20:00,582,92,552,93,30,31
1000008338,06:30:00,630,92,594,92,36,23
1000008338,06:40:00,636,90,558,92,78,61
1000008338,06:50:00,648,92,606,93,42,36
1000008338,07:00:00,696,90,654,91,42,30
1000008338,07:10:00,732,85,672,86,60,43
1000008338,07:20:00,804,80,744,81,60,53
1000008338,07:30:00,840,80,822,80,18,22
1000008338,07:40:00,786,81,726,82,60,50
1000008338,07:50:00,726,85,666,85,60,47
1000008338,08:00:00,768,86,726,87,42,31
1000008338,08:10:00,690,84,654,84,36,25
1000008338,08:20:00,636,84,552,85,84,62
1000008338,08:30:00,690,87,642,88,48,47
1000008338,08:40:00,636,89,588,90,48,42
1000008338,08:50:00,528,88,486,90,42,45
1000008338,09:00:00,600,90,528,90,72,57
1000008338,09:10:00,636,84,540,86,96,55
1000008338,09:20:00,582,84,516,86,66,51
1000008338,09:30:00,534,84,474,85,60,52
1000008338,09:40:00,630,85,540,86,90,62
1000008338,09:50:00,516,85,474,86,42,38
1000008338,10:00:00,588,85,546,85,42,38
1000008338,10:10:00,558,86,510,88,48,44
1000008338,10:20:00,456,88,378,91,78,52
1000008338,10:30:00,522,89,474,91,48,30
1000008338,10:40:00,462,91,426,92,36,31
1000008338,10:50:00,426,90,396,92,30,31
1000008338,11:00:00,414,91,396,91,18,15
1000008338,11:10:00,450,89,402,91,48,34
1000008338,11:20:00,426,91,360,94,66,54
1000008338,11:30:00,438,89,402,90,36,35
1000008338,11:40:00,498,88,420,90,78,46
1000008338,11:50:00,372,87,300,89,72,46
1000008338,12:00:00,408,89,366,90,42,32
1000008338,12:10:00,438,94,402,95,36,42
1000008338,12:20:00,510,90,438,91,72,54
1000008338,12:30:00,402,92,384,92,18,15
1000008338,12:40:00,384,91,354,92,30,30
1000008338,12:50:00,408,90,378,91,30,22
1000008338,13:00:00,468,89,414,91,54,47
1000008338,13:10:00,486,89,444,91,42,43
1000008338,13:20:00,564,90,516,92,48,45
1000008338,13:30:00,522,89,456,92,66,59
1000008338,13:40:00,522,89,450,91,72,76
1000008338,13:50:00,420,90,366,90,54,50
1000008338,14:00:00,570,92,516,93,54,30
1000008338,14:10:00,402,88,354,90,48,45
1000008338,14:20:00,402,90,366,90,36,32
1000008338,14:30:00,438,89,366,91,72,71
1000008338,14:40:00,444,90,402,90,42,32
1000008338,14:50:00,402,88,336,92,66,44
1000008338,15:00:00,366,93,342,94,24,23
1000008338,15:10:00,528,89,486,91,42,44
1000008338,15:20:00,474,94,432,95,42,51
1000008338,15:30:00,564,91,504,92,60,45
1000008338,15:40:00,456,93,414,94,42,32
1000008338,15:50:00,486,91,432,91,54,41
1000008338,16:00:00,426,91,384,92,42,47
1000008338,16:10:00,540,95,486,96,54,40
1000008338,16:20:00,486,95,480,95,6,9
1000008338,16:30:00,438,91,420,92,18,15
1000008338,16:40:00,528,95,504,96,24,32
1000008338,16:50:00,492,95,468,96,24,35
1000008338,17:00:00,468,91,414,91,54,48
1000008338,17:10:00,468,93,432,94,36,32
1000008338,17:20:00,564,91,552,91,12,17
1000008338,17:30:00,570,93,540,93,30,31
1000008338,17:40:00,534,94,516,94,18,22
1000008338,17:50:00,450,91,414,92,36,32
1000008338,18:00:00,480,92,462,92,18,24
1000008338,18:10:00,528,94,480,94,48,59
1000008338,18:20:00,492,94,468,94,24,34
1000008338,18:30:00,456,91,414,92,42,30
1000008338,18:40:00,396,96,384,96,12,16
1000008338,18:50:00,444,94,414,94,30,36
1000008338,19:00:00,378,91,354,92,24,30
1000008338,19:10:00,366,92,342,92,24,35
1000008338,19:20:00,348,93,342,95,6,7
1000008338,19:30:00,294,92,270,94,24,28
1000008338,19:40:00,360,97,354,97,6,9
1000008338,19:50:00,306,95,276,97,30,14
1000008338,20:00:00,336,92,324,93,12,15
1000008338,20:10:00,294,94,282,94,12,9
1000008338,20:20:00,264,93,252,93,12,16
1000008338,20:30:00,312,91,300,91,12,16
1000008338,20:40:00,228,94,228,94,0,0
1000008338,20:50:00,192,71,174,71,18,16
1000008338,21:00:00,252,89,246,89,6,7
1000008338,21:10:00,294,95,288,95,6,7
1000008338,21:20:00,270,91,240,94,30,30
1000008338,21:30:00,204,94,192,95,12,17
1000008338,21:40:00,180,87,162,89,18,23
1000008338,21:50:00,192,91,180,92,12,13
1000008338,22:00:00,222,90,204,90,18,24
1000008338,22:10:00,246,80,222,81,24,24
1000008338,22:20:00,198,80,192,80,6,8
1000008338,22:30:00,192,92,180,92,12,16
1000008338,22:40:00,150,82,150,82,0,0
1000008338,22:50:00,162,86,150,86,12,15
1000008338,23:00:00,96,89,96,89,0,0
1000008338,23:10:00,120,69,108,69,12,17
1000008338,23:20:00,150,69,144,61,6,8
1000008338,23:30:00,126,78,108,78,18,23
1000008338,23:40:00,102,92,102,92,0,0
1000008338,23:50:00,60,45,54,46,6,7
1000008340,00:00:00,24,29,24,29,0,0
1000008340,00:10:00,18,28,18,28,0,0
1000008340,00:20:00,18,36,18,36,0,0
1000008340,00:30:00,24,20,24,20,0,0
1000008340,00:40:00,24,36,24,36,0,0
1000008340,00:50:00,24,28,24,28,0,0
1000008340,01:00:00,12,23,12,23,0,0
1000008340,01:10:00,0,0,0,0,0,0
1000008340,01:20:00,0,0,0,0,0,0
1000008340,01:30:00,12,18,12,18,0,0
1000008340,01:40:00,42,49,42,49,0,0
1000008340,01:50:00,6,11,6,11,0,0
1000008340,02:00:00,12,24,12,24,0,0
1000008340,02:10:00,24,47,24,47,0,0
1000008340,02:20:00,0,0,0,0,0,0
1000008340,02:30:00,6,9,0,0,6,9
1000008340,02:40:00,24,40,18,32,6,7
1000008340,02:50:00,12,16,12,16,0,0
1000008340,03:00:00,0,0,0,0,0,0
1000008340,03:10:00,12,21,12,21,0,0
1000008340,03:20:00,12,20,12,20,0,0
1000008340,03:30:00,6,10,6,10,0,0
1000008340,03:40:00,6,10,6,10,0,0
1000008340,03:50:00,12,19,12,19,0,0
1000008340,04:00:00,24,40,24,40,0,0
1000008340,04:10:00,0,0,0,0,0,0
1000008340,04:20:00,6,8,0,0,6,8
1000008340,04:30:00,36,55,36,55,0,0
1000008340,04:40:00,6,9,6,9,0,0
1000008340,04:50:00,18,30,6,10,12,20
1000008340,05:00:00,36,52,30,44,6,9
1000008340,05:10:00,42,56,42,56,0,0
1000008340,05:20:00,90,70,84,70,6,10
1000008340,05:30:00,162,94,156,94,6,9
1000008340,05:40:00,162,102,144,94,18,17
1000008340,05:50:00,174,105,162,106,12,18
1000008340,06:00:00,228,97,222,97,6,10
1000008340,06:10:00,288,107,288,107,0,0
1000008340,06:20:00,492,106,480,107,12,17
1000008340,06:30:00,570,106,558,106,12,18
1000008340,06:40:00,726,103,708,104,18,29
1000008340,06:50:00,876,103,870,103,6,8
1000008340,07:00:00,906,102,900,102,6,7
1000008340,07:10:00,1014,98,996,98,18,24
1000008340,07:20:00,1260,90,1242,91,18,25
1000008340,07:30:00,1068,88,1038,88,30,25
1000008340,07:40:00,1194,92,1188,92,6,8
1000008340,07:50:00,1086,92,1050,93,36,32
1000008340,08:00:00,1008,96,1002,96,6,8
1000008340,08:10:00,924,98,912,98,12,9
1000008340,08:20:00,900,96,888,96,12,15
1000008340,08:30:00,720,99,696,99,24,26
1000008340,08:40:00,702,102,696,102,6,8
1000008340,08:50:00,636,101,612,102,24,34
1000008340,09:00:00,354,100,336,100,18,18
1000008340,09:10:00,444,96,432,96,12,15
1000008340,09:20:00,480,97,474,98,6,8
1000008340,09:30:00,378,97,354,98,24,24
1000008340,09:40:00,534,97,528,97,6,8
1000008340,09:50:00,438,83,414,83,24,35
1000008340,10:00:00,258,98,258,98,0,0
1000008340,10:10:00,270,98,258,98,12,18
1000008340,10:20:00,234,103,228,103,6,8
1000008340,10:30:00,210,102,198,93,12,18
1000008340,10:40:00,288,94,276,94,12,8
1000008340,10:50:00,192,103,180,104,12,18
1000008340,11:00:00,198,100,186,101,12,17
1000008340,11:10:00,210,105,204,105,6,10
1000008340,11:20:00,186,102,180,103,6,8
1000008340,11:30:00,198,103,174,105,24,25
1000008340,11:40:00,258,103,246,103,12,16
1000008340,11:50:00,180,93,174,94,6,9
1000008340,12:00:00,216,92,216,92,0,0
1000008340,12:10:00,144,91,144,91,0,0
1000008340,12:20:00,210,102,186,104,24,32
1000008340,12:30:00,168,104,162,106,6,7
1000008340,12:40:00,180,103,174,104,6,9
1000008340,12:50:00,282,104,252,106,30,24
1000008340,13:00:00,300,109,288,109,12,16
1000008340,13:10:00,282,103,270,103,12,17
1000008340,13:20:00,258,99,246,100,12,17
1000008340,13:30:00,318,106,306,106,12,17
1000008340,13:40:00,186,103,180,104,6,8
1000008340,13:50:00,240,105,240,105,0,0
1000008340,14:00:00,258,89,246,90,12,18
1000008340,14:10:00,210,104,198,104,12,18
1000008340,14:20:00,222,91,216,91,6,9
1000008340,14:30:00,222,102,204,102,18,30
1000008340,14:40:00,264,103,240,104,24,36
1000008340,14:50:00,204,101,198,101,6,10
1000008340,15:00:00,144,93,138,94,6,9
1000008340,15:10:00,270,101,258,102,12,8
1000008340,15:20:00,234,102,204,104,30,45
1000008340,15:30:00,336,101,324,101,12,9
1000008340,15:40:00,252,103,246,104,6,8
1000008340,15:50:00,186,90,168,91,18,17
1000008340,16:00:00,294,104,288,104,6,9
1000008340,16:10:00,240,103,234,103,6,9
1000008340,16:20:00,312,103,306,103,6,8
1000008340,16:30:00,270,92,264,92,6,9
1000008340,16:40:00,282,106,264,107,18,30
1000008340,16:50:00,258,105,246,106,12,8
1000008340,17:00:00,306,105,300,105,6,9
1000008340,17:10:00,306,105,276,106,30,18
1000008340,17:20:00,342,102,336,102,6,8
1000008340,17:30:00,300,106,294,106,6,8
1000008340,17:40:00,234,108,228,108,6,9
1000008340,17:50:00,210,106,210,106,0,0
1000008340,18:00:00,270,104,264,104,6,8
1000008340,18:10:00,216,110,210,111,6,9
1000008340,18:20:00,228,107,216,108,12,18
1000008340,18:30:00,228,105,222,105,6,9
1000008340,18:40:00,168,99,162,99,6,9
1000008340,18:50:00,198,95,198,95,0,0
1000008340,19:00:00,168,106,168,106,0,0
1000008340,19:10:00,96,95,84,87,12,18
1000008340,19:20:00,96,72,96,72,0,0
1000008340,19:30:00,156,94,156,94,0,0
1000008340,19:40:00,144,99,138,100,6,9
1000008340,19:50:00,96,86,96,86,0,0
1000008340,20:00:00,114,93,114,93,0,0
1000008340,20:10:00,78,82,72,83,6,9
1000008340,20:20:00,108,87,108,87,0,0
1000008340,20:30:00,48,69,48,69,0,0
1000008340,20:40:00,66,70,66,70,0,0
1000008340,20:50:00,72,86,66,87,6,9
1000008340,21:00:00,102,92,96,92,6,8
1000008340,21:10:00,120,98,114,100,6,9
1000008340,21:20:00,132,88,132,88,0,0
1000008340,21:30:00,78,91,78,91,0,0
1000008340,21:40:00,78,87,78,87,0,0
1000008340,21:50:00,60,42,60,42,0,0
1000008340,22:00:00,42,38,36,29,6,9
1000008340,22:10:00,96,72,90,73,6,8
1000008340,22:20:00,60,67,60,67,0,0
1000008340,22:30:00,78,73,78,73,0,0
1000008340,22:40:00,54,38,54,38,0,0
1000008340,22:50:00,36,60,36,60,0,0
1000008340,23:00:00,18,32,18,32,0,0
1000008340,23:10:00,24,30,18,21,6,9
1000008340,23:20:00,48,64,48,64,0,0
1000008340,23:30:00,48,65,42,55,6,10
1000008340,23:40:00,18,19,18,19,0,0
1000008340,23:50:00,36,41,30,42,6,8
1000008344,00:00:00,138,86,138,86,0,0
1000008344,00:10:00,138,80,120,83,18,21
1000008344,00:20:00,90,84,84,85,6,9
1000008344,00:30:00,96,68,90,70,6,6
1000008344,00:40:00,90,84,72,69,18,22
1000008344,00:50:00,72,63,48,50,24,28
1000008344,01:00:00,48,53,42,47,6,6
1000008344,01:10:00,84,75,66,78,18,5
1000008344,01:20:00,78,54,66,55,12,16
1000008344,01:30:00,42,54,36,47,6,8
1000008344,01:40:00,36,30,30,31,6,6
1000008344,01:50:00,48,52,30,48,18,20
1000008344,02:00:00,60,66,60,66,0,0
1000008344,02:10:00,24,18,12,19,12,17
1000008344,02:20:00,42,47,36,47,6,8
1000008344,02:30:00,24,27,24,27,0,0
1000008344,02:40:00,48,54,42,47,6,7
1000008344,02:50:00,18,15,12,8,6,7
1000008344,03:00:00,36,44,36,44,0,0
1000008344,03:10:00,18,17,18,17,0,0
1000008344,03:20:00,0,0,0,0,0,0
1000008344,03:30:00,0,0,0,0,0,0
1000008344,03:40:00,30,29,18,16,12,13
1000008344,03:50:00,42,37,36,37,6,9
1000008344,04:00:00,60,53,48,53,12,8
1000008344,04:10:00,54,52,36,52,18,22
1000008344,04:20:00,36,42,18,27,18,23
1000008344,04:30:00,42,40,30,29,12,12
1000008344,04:40:00,54,66,42,60,12,14
1000008344,04:50:00,42,42,30,39,12,11
1000008344,05:00:00,84,63,66,55,18,16
1000008344,05:10:00,72,48,36,35,36,30
1000008344,05:20:00,114,87,96,72,18,20
1000008344,05:30:00,144,93,120,96,24,23
1000008344,05:40:00,138,76,132,76,6,9
1000008344,05:50:00,156,71,138,72,18,15
1000008344,06:00:00,234,85,204,89,30,22
1000008344,06:10:00,228,93,204,97,24,28
1000008344,06:20:00,270,88,228,90,42,44
1000008344,06:30:00,258,89,210,90,48,31
1000008344,06:40:00,306,89,258,91,48,38
1000008344,06:50:00,372,89,294,92,78,51
1000008344,07:00:00,402,86,330,91,72,55
1000008344,07:10:00,390,87,354,88,36,27
1000008344,07:20:00,396,85,372,86,24,20
1000008344,07:30:00,468,79,378,82,90,55
1000008344,07:40:00,456,82,426,83,30,26
1000008344,07:50:00,384,83,336,84,48,40
1000008344,08:00:00,396,83,342,86,54,40
1000008344,08:10:00,498,85,432,88,66,50
1000008344,08:20:00,468,82,402,83,66,42
1000008344,08:30:00,450,83,348,85,102,60
1000008344,08:40:00,408,86,330,89,78,50
1000008344,08:50:00,384,88,312,90,72,44
1000008344,09:00:00,390,83,324,85,66,60
1000008344,09:10:00,468,82,372,86,96,72
1000008344,09:20:00,336,82,282,83,54,43
1000008344,09:30:00,486,81,408,83,78,48
1000008344,09:40:00,420,80,348,82,72,50
1000008344,09:50:00,414,84,366,85,48,36
1000008344,10:00:00,438,83,390,84,48,39
1000008344,10:10:00,468,80,396,81,72,50
1000008344,10:20:00,396,84,324,86,72,50
1000008344,10:30:00,420,86,354,88,66,52
1000008344,10:40:00,444,88,366,91,78,62
1000008344,10:50:00,534,85,474,87,60,42
1000008344,11:00:00,444,88,408,89,36,37
1000008344,11:10:00,474,86,396,87,78,46
1000008344,11:20:00,510,88,444,90,66,50
1000008344,11:30:00,564,87,516,88,48,45
1000008344,11:40:00,498,92,450,93,48,48
1000008344,11:50:00,498,88,444,90,54,53
1000008344,12:00:00,468,90,432,91,36,32
1000008344,12:10:00,618,87,564,88,54,60
1000008344,12:20:00,588,88,564,89,24,30
1000008344,12:30:00,648,86,558,89,90,57
1000008344,12:40:00,744,85,654,86,90,53
1000008344,12:50:00,624,87,570,88,54,36
1000008344,13:00:00,672,88,606,89,66,53
1000008344,13:10:00,564,85,516,86,48,38
1000008344,13:20:00,618,84,534,86,84,41
1000008344,13:30:00,624,85,510,88,114,58
1000008344,13:40:00,558,88,480,90,78,60
1000008344,13:50:00,570,88,528,90,42,43
1000008344,14:00:00,630,89,570,91,60,52
1000008344,14:10:00,648,88,606,88,42,37
1000008344,14:20:00,690,87,630,87,60,48
1000008344,14:30:00,696,91,654,92,42,41
1000008344,14:40:00,684,90,618,91,66,47
1000008344,14:50:00,702,90,624,92,78,61
1000008344,15:00:00,696,92,630,93,66,47
1000008344,15:10:00,624,87,564,88,60,53
1000008344,15:20:00,720,89,672,90,48,43
1000008344,15:30:00,822,87,762,88,60,45
1000008344,15:40:00,864,87,786,88,78,54
1000008344,15:50:00,1014,88,918,89,96,70
1000008344,16:00:00,774,87,720,88,54,43
1000008344,16:10:00,870,86,810,87,60,52
1000008344,16:20:00,954,88,870,89,84,51
1000008344,16:30:00,840,91,786,92,54,36
1000008344,16:40:00,936,89,906,89,30,37
1000008344,16:50:00,852,88,816,89,36,38
1000008344,17:00:00,864,89,822,90,42,29
1000008344,17:10:00,912,88,858,89,54,34
1000008344,17:20:00,894,91,870,91,24,25
1000008344,17:30:00,996,86,960,86,36,44
1000008344,17:40:00,870,88,846,88,24,24
1000008344,17:50:00,894,87,858,88,36,39
1000008344,18:00:00,798,91,774,91,24,23
1000008344,18:10:00,804,91,744,92,60,64
1000008344,18:20:00,870,90,828,91,42,35
1000008344,18:30:00,762,90,744,91,18,22
1000008344,18:40:00,750,90,708,91,42,37
1000008344,18:50:00,708,90,666,91,42,44
1000008344,19:00:00,738,91,720,92,18,23
1000008344,19:10:00,576,94,546,95,30,40
1000008344,19:20:00,534,93,516,94,18,15
1000008344,19:30:00,582,91,546,93,36,38
1000008344,19:40:00,570,91,534,92,36,41
1000008344,19:50:00,558,90,546,90,12,14
1000008344,20:00:00,528,90,510,91,18,15
1000008344,20:10:00,516,94,510,94,6,11
1000008344,20:20:00,462,90,426,90,36,42
1000008344,20:30:00,480,93,474,93,6,7
1000008344,20:40:00,450,93,450,93,0,0
1000008344,20:50:00,360,91,342,92,18,14
1000008344,21:00:00,348,92,342,93,6,7
1000008344,21:10:00,336,95,306,96,30,30
1000008344,21:20:00,390,91,378,92,12,16
1000008344,21:30:00,366,88,348,88,18,24
1000008344,21:40:00,312,87,300,88,12,13
1000008344,21:50:00,402,86,396,86,6,8
